Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2017 [YR2017]
"Debit card ownership, female (% age 15+)",fin2.t.a.2,IDA blend,IDB,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,IDA only,IDX,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,IDA total,IDA,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Late-demographic dividend,LTE,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Latin America & Caribbean,LCN,37.0575637817383,37.480281829834
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Latin America & Caribbean (excluding high income),LAC,36.5272026062012,36.6948699951172
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Latin America & Caribbean (IDA & IBRD),TLA,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Least developed countries: UN classification,LDC,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Low & middle income,LMY,28.1821136474609,34.784854888916
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Low income,LIC,4.02512979507446,6.61981868743896
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Lower middle income,LMC,14.1027984619141,20.136100769043
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Middle East & North Africa,MEA,..,26.6998977661133
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Middle East & North Africa (excluding high income),MNA,..,24.0978851318359
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Middle East & North Africa (IDA & IBRD),TMN,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Middle income,MIC,29.9583263397217,37.1248626708984
"Debit card ownership, female (% age 15+)",fin2.t.a.2,North America,NAC,78.250846862793,81.0265197753906
"Debit card ownership, female (% age 15+)",fin2.t.a.2,OECD members,OED,78.8983917236328,83.3735122680664
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Other small states,OSS,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Pacific island small states,PSS,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Post-demographic dividend,PST,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Pre-demographic dividend,PRE,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Small states,SST,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,South Asia,SAS,9.3491849899292,18.1352577209473
"Debit card ownership, female (% age 15+)",fin2.t.a.2,South Asia (IDA & IBRD),TSA,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Sub-Saharan Africa,SSF,14.7802829742432,13.6180906295776
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Sub-Saharan Africa (excluding high income),SSA,14.7802829742432,13.6180906295776
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Sub-Saharan Africa (IDA & IBRD),TSS,..,..
"Debit card ownership, female (% age 15+)",fin2.t.a.2,Upper middle income,UMC,44.029727935791,54.658519744873
"Debit card ownership, female (% age 15+)",fin2.t.a.2,World,WLD,37.2149772644043,43.3980331420898
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Afghanistan,AFG,3.05812907218933,4.08556890487671
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Albania,ALB,26.0762805938721,30.1868877410889
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Algeria,DZA,31.7124881744385,26.7640686035156
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,American Samoa,ASM,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Andorra,AND,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Angola,AGO,26.7822704315186,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Antigua and Barbuda,ATG,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Argentina,ARG,44.2887992858887,38.9451789855957
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Armenia,ARM,10.26145362854,31.365385055542
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Aruba,ABW,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Australia,AUS,86.6764755249023,89.0061874389648
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Austria,AUT,77.4501266479492,91.9761810302734
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Azerbaijan,AZE,16.9347324371338,24.7728443145752
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Bahamas, The",BHS,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Bahrain,BHR,84.4556732177734,84.8648376464844
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Bangladesh,BGD,7.83109664916992,8.75426197052002
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Barbados,BRB,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Belarus,BLR,42.5854835510254,72.0582275390625
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Belgium,BEL,93.1313934326172,94.1499862670898
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Belize,BLZ,22.4356594085693,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Benin,BEN,7.18413734436035,13.9337005615234
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Bermuda,BMU,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Bhutan,BTN,18.8492851257324,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Bolivia,BOL,27.0967864990234,30.0028533935547
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Bosnia and Herzegovina,BIH,39.9599952697754,41.9418678283691
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Botswana,BWA,37.2823066711426,34.4399948120117
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Brazil,BRA,65.038703918457,64.8131256103516
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,British Virgin Islands,VGB,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Brunei Darussalam,BRN,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Bulgaria,BGR,54.9378395080566,69.0812683105469
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Burkina Faso,BFA,5.26883506774902,16.3599281311035
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Burundi,BDI,1.32016408443451,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Cabo Verde,CPV,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Cambodia,KHM,6.39894151687622,8.0693826675415
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Cameroon,CMR,8.70099544525146,13.8556632995605
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Canada,CAN,92.3977279663086,96.1920166015625
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Cayman Islands,CYM,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Central African Republic,CAF,..,5.09128475189209
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Chad,TCD,4.90655517578125,4.89294767379761
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Channel Islands,CHI,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Chile,CHL,58.1150512695313,61.8039360046387
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,China,CHN,50.0477600097656,70.2830963134766
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Colombia,COL,36.358829498291,31.3713607788086
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Comoros,COM,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Congo, Dem. Rep.",COD,5.24883699417114,5.20109987258911
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Congo, Rep.",COG,11.9904365539551,13.1555776596069
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Costa Rica,CRI,58.7054023742676,59.3828926086426
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Cote d'Ivoire,CIV,7.15298795700073,9.60538673400879
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Croatia,HRV,72.8839950561523,73.5573806762695
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Cuba,CUB,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Curacao,CUW,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Cyprus,CYP,51.187370300293,56.7679176330566
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Czech Republic,CZE,67.3000640869141,78.891716003418
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Denmark,DNK,95.2646942138672,97.6787338256836
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Djibouti,DJI,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Dominica,DMA,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Dominican Republic,DOM,23.87229347229,36.4244079589844
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Ecuador,ECU,32.4040222167969,37.0986137390137
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Egypt, Arab Rep.",EGY,13.4072418212891,29.045539855957
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,El Salvador,SLV,26.8042240142822,26.1018543243408
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Equatorial Guinea,GNQ,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Eritrea,ERI,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Estonia,EST,92.7423095703125,90.8753051757813
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Eswatini,SWZ,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Ethiopia,ETH,0.912517607212067,5.30142879486084
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Faroe Islands,FRO,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Fiji,FJI,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Finland,FIN,97.5783920288086,98.7682342529297
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,France,FRA,84.3454437255859,86.6057968139648
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,French Polynesia,PYF,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Gabon,GAB,19.4437789916992,20.6501731872559
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Gambia, The",GMB,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Georgia,GEO,29.5316963195801,38.0757179260254
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Germany,DEU,90.7428359985352,91.2273254394531
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Ghana,GHA,10.8459043502808,24.1316814422607
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Gibraltar,GIB,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Greece,GRC,58.3867683410645,76.269157409668
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Greenland,GRL,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Grenada,GRD,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Guam,GUM,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Guatemala,GTM,21.7540493011475,19.5821704864502
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Guinea,GIN,5.00400018692017,6.19622898101807
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Guinea-Bissau,GNB,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Guyana,GUY,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Haiti,HTI,5.27571773529053,13.0442810058594
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Honduras,HND,18.1419162750244,21.3877029418945
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Hong Kong SAR, China",HKG,67.7767181396484,82.3045806884766
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Hungary,HUN,61.5960960388184,71.2626113891602
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Iceland,ISL,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,India,IND,32.3151397705078,42.7724494934082
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Indonesia,IDN,25.4022769927979,29.1005516052246
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Iran, Islamic Rep.",IRN,86.0803909301758,87.1915817260742
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Iraq,IRQ,5.41835594177246,7.81014060974121
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Ireland,IRL,85.5376281738281,84.9533767700195
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Isle of Man,IMN,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Israel,ISR,36.6689529418945,30.8851470947266
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Italy,ITA,75.7253036499023,91.531494140625
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Jamaica,JAM,47.7889022827148,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Japan,JPN,84.8454818725586,84.8535919189453
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Jordan,JOR,27.0608673095703,43.831111907959
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Kazakhstan,KAZ,31.7306365966797,41.3682556152344
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Kenya,KEN,36.3315315246582,45.447639465332
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Kiribati,KIR,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Korea, Dem. People's Rep.",PRK,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Korea, Rep.",KOR,67.6918869018555,75.0971603393555
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Kosovo,XKX,44.3654747009277,48.4767074584961
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Kuwait,KWT,75.3787841796875,81.0643157958984
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Kyrgyz Republic,KGZ,5.57104730606079,19.2566432952881
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Lao PDR,LAO,..,11.74489402771
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Latvia,LVA,86.8077239990234,87.0471038818359
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Lebanon,LBN,47.883373260498,44.1159439086914
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Lesotho,LSO,..,20.0008239746094
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Liberia,LBR,..,6.5613226890564
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Libya,LBY,..,24.4717025756836
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Liechtenstein,LIE,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Lithuania,LTU,63.7021942138672,55.3926239013672
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Luxembourg,LUX,85.7345428466797,90.6941146850586
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Macao SAR, China",MAC,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Madagascar,MDG,1.5120142698288,3.86100935935974
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Malawi,MWI,14.9289627075195,15.0327682495117
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Malaysia,MYS,43.6546592712402,79.4233322143555
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Maldives,MDV,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Mali,MLI,4.99878883361816,13.5102691650391
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Malta,MLT,80.2092056274414,86.2395477294922
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Marshall Islands,MHL,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Mauritania,MRT,13.0794162750244,13.4862155914307
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Mauritius,MUS,68.9062805175781,79.988166809082
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Mexico,MEX,28.449800491333,29.0884494781494
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Micronesia, Fed. Sts.",FSM,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Moldova,MDA,14.2369899749756,21.1722564697266
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Monaco,MCO,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Mongolia,MNG,62.266731262207,72.4826965332031
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Montenegro,MNE,36.4628791809082,38.7790565490723
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Morocco,MAR,..,32.6575355529785
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Mozambique,MOZ,..,24.5170879364014
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Myanmar,MMR,2.53921699523926,5.69394016265869
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Namibia,NAM,52.2600708007813,66.2143325805664
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Nauru,NRU,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Nepal,NPL,9.50409889221191,12.1262111663818
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Netherlands,NLD,98.1818237304688,98.103141784668
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,New Caledonia,NCL,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,New Zealand,NZL,94.3874359130859,95.3947067260742
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Nicaragua,NIC,15.2442750930786,22.7349033355713
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Niger,NER,0.87546044588089,3.09467124938965
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Nigeria,NGA,45.4615936279297,40.0801162719727
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,North Macedonia,MKD,61.5621795654297,57.5586738586426
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Northern Mariana Islands,MNP,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Norway,NOR,98.9399261474609,97.2580108642578
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Oman,OMN,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Pakistan,PAK,5.40489196777344,13.538914680481
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Palau,PLW,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Panama,PAN,28.6240062713623,33.5733375549316
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Papua New Guinea,PNG,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Paraguay,PRY,..,18.6512699127197
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Peru,PER,27.07737159729,34.2183380126953
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Philippines,PHL,15.3767261505127,23.3490524291992
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Poland,POL,53.191577911377,76.0698776245117
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Portugal,PRT,71.1957626342773,85.3420257568359
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Puerto Rico,PRI,62.9547729492188,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Qatar,QAT,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Romania,ROU,52.3862380981445,54.4346618652344
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Russian Federation,RUS,44.3910675048828,56.5354461669922
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Rwanda,RWA,5.61595392227173,6.29210329055786
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Samoa,WSM,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,San Marino,SMR,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Sao Tome and Principe,STP,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Saudi Arabia,SAU,68.6698532104492,75.9403228759766
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Senegal,SEN,7.7689847946167,13.2357892990112
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Serbia,SRB,58.6600227355957,63.6692924499512
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Seychelles,SYC,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Sierra Leone,SLE,5.14710330963135,1.72570288181305
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Singapore,SGP,90.208366394043,92.05078125
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Sint Maarten (Dutch part),SXM,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Slovak Republic,SVK,66.5170822143555,75.9877853393555
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Slovenia,SVN,93.2252807617188,95.7681655883789
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Solomon Islands,SLB,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Somalia,SOM,2.9766628742218,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,South Africa,ZAF,54.3260383605957,39.4337768554688
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,South Sudan,SSD,..,4.03523063659668
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Spain,ESP,86.3889541625977,89.9316635131836
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Sri Lanka,LKA,27.7212924957275,34.073902130127
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,St. Kitts and Nevis,KNA,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,St. Lucia,LCA,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,St. Martin (French part),MAF,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,St. Vincent and the Grenadines,VCT,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Sudan,SDN,13.5243730545044,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Suriname,SUR,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Sweden,SWE,96.849609375,97.4018783569336
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Switzerland,CHE,86.3874435424805,87.8064117431641
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Syrian Arab Republic,SYR,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Tajikistan,TJK,6.0131368637085,14.5848054885864
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Tanzania,TZA,13.4725351333618,16.38747215271
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Thailand,THA,58.4129219055176,61.2739105224609
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Timor-Leste,TLS,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Togo,TGO,3.25214004516602,15.2745914459229
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Tonga,TON,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Trinidad and Tobago,TTO,..,70.2421569824219
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Tunisia,TUN,15.9858703613281,30.2867317199707
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Turkey,TUR,58.8712387084961,77.6688232421875
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Turkmenistan,TKM,..,42.61669921875
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Turks and Caicos Islands,TCA,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Tuvalu,TUV,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Uganda,UGA,20.6074466705322,22.1077480316162
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Ukraine,UKR,42.5558967590332,53.4548454284668
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,United Arab Emirates,ARE,84.6971664428711,87.1347808837891
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,United Kingdom,GBR,97.6109237670898,91.5680618286133
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,United States,USA,76.1004791259766,81.4004821777344
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Uruguay,URY,45.0831336975098,60.701000213623
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Uzbekistan,UZB,23.3344955444336,26.4028644561768
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Vanuatu,VUT,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Venezuela, RB",VEN,53.7378196716309,68.4634475708008
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Vietnam,VNM,24.2502307891846,26.0747947692871
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Virgin Islands (U.S.),VIR,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,West Bank and Gaza,PSE,14.9979829788208,21.3039989471436
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,"Yemen, Rep.",YEM,3.5237512588501,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Zambia,ZMB,19.3455333709717,25.6212196350098
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Zimbabwe,ZWE,16.0685081481934,27.5044269561768
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Africa Eastern and Southern,AFE,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Africa Western and Central,AFW,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Arab World,ARB,26.6395931243896,36.4826812744141
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Caribbean small states,CSS,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Central Europe and the Baltics,CEB,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Early-demographic dividend,EAR,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,East Asia & Pacific,EAS,47.9094314575195,61.9468688964844
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,East Asia & Pacific (excluding high income),EAP,44.2202453613281,59.4971656799316
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,East Asia & Pacific (IDA & IBRD),TEA,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Euro area,EMU,83.9758758544922,89.4330673217773
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Europe & Central Asia,ECS,66.1654815673828,74.0078201293945
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Europe & Central Asia (excluding high income),ECA,43.5224494934082,55.1189193725586
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Europe & Central Asia (IDA & IBRD),TEC,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,European Union,EUU,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Fragile and conflict affected situations,FCS,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Heavily indebted poor countries (HIPC),HPC,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,High income,HIC,79.7412643432617,84.1533508300781
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,IBRD only,IBD,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,IDA & IBRD total,IBT,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,IDA blend,IDB,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,IDA only,IDX,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,IDA total,IDA,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Late-demographic dividend,LTE,..,..
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Latin America & Caribbean,LCN,45.173755645752,45.8957290649414
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Latin America & Caribbean (excluding high income),LAC,44.6367530822754,45.2328147888184
"Debit card ownership, male  (% age 15+)",fin2.t.a.1,Latin America & Caribbean (IDA & IBRD),TLA,..,..
